Model,Mut_alpha,Run,Parameter,p-value,Statistics,Iter
Minimal,-0.15,Bm3,Translation rate,0.7809064864408017,0.07736070349980781,iter1
Minimal,-0.15,Bm3,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Minimal,-0.15,Bm3,Divergence ratio,0.33956982116428486,0.9120547466639027,iter1
No Cost,-0.15,Bm3,Transcription rate,0.994106191419934,5.456571238548088e-05,iter1
No Cost,-0.15,Bm3,Translation rate,0.057086976171368826,3.6200552839629294,iter1
No Cost,-0.15,Bm3,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
No Cost,-0.15,Bm3,Divergence ratio,0.8981579395873303,0.016381099564006237,iter1
Mixed,-0.15,Bm3,Transcription rate,0.41242133878944276,0.6718098010373078,iter2
Mixed,-0.15,Bm3,Translation rate,0.00662962920010818,7.37066827302644,iter2
Mixed,-0.15,Bm3,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Mixed,-0.15,Bm3,Divergence ratio,0.994106191419934,5.456571238548088e-05,iter2
ADS,-0.15,Bm3,Transcription rate,0.33956982116428486,0.9120547466639027,iter2
ADS,-0.15,Bm3,Translation rate,0.41242133878944276,0.6718098010373078,iter2
ADS,-0.15,Bm3,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
ADS,-0.15,Bm3,Divergence ratio,0.22028650629969113,1.5025038434077564,iter2
Minimal,-0.15,Bm3,Transcription rate,0.41242133878944276,0.6718098010373078,iter2
Minimal,-0.15,Bm3,Translation rate,0.8981579395873303,0.016381099564006237,iter2
Minimal,-0.15,Bm3,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Minimal,-0.15,Bm3,Divergence ratio,0.17346876677310774,1.8527079945250151,iter2
No Cost,-0.15,Bm3,Transcription rate,0.7922698809993411,0.06936070191251494,iter2
No Cost,-0.15,Bm3,Translation rate,0.17346876677310774,1.8527079945250151,iter2
No Cost,-0.15,Bm3,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
No Cost,-0.15,Bm3,Divergence ratio,0.994106191419934,5.456571238548088e-05,iter2
Mixed,-0.15,Bm3,Transcription rate,0.5830816394369545,0.30127911527478196,iter3
Mixed,-0.15,Bm3,Translation rate,0.020956298810059025,5.330422970258688,iter3
Mixed,-0.15,Bm3,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Mixed,-0.15,Bm3,Divergence ratio,0.6900849897176329,0.1589933727579116,iter3
ADS,-0.15,Bm3,Transcription rate,0.49380815123373467,0.4682179239076009,iter3
ADS,-0.15,Bm3,Translation rate,0.49380815123373467,0.4682179239076009,iter3
ADS,-0.15,Bm3,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
ADS,-0.15,Bm3,Divergence ratio,0.7809064864408017,0.07736070349980781,iter3
Minimal,-0.15,Bm3,Transcription rate,0.49380815123373467,0.4682179239076009,iter3
Minimal,-0.15,Bm3,Translation rate,0.17346876677310774,1.8527079945250151,iter3
Minimal,-0.15,Bm3,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Minimal,-0.15,Bm3,Divergence ratio,0.994106191419934,5.456571238548088e-05,iter3
No Cost,-0.15,Bm3,Transcription rate,0.8981579395873303,0.016381099564006237,iter3
No Cost,-0.15,Bm3,Translation rate,0.17346876677310774,1.8527079945250151,iter3
No Cost,-0.15,Bm3,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
No Cost,-0.15,Bm3,Divergence ratio,0.8981579395873303,0.016381099564006237,iter3
Mixed,-0.15,Bm4,Transcription rate,0.994106191419934,5.456571238548088e-05,iter1
Mixed,-0.15,Bm4,Translation rate,4.7285752286331196e-05,16.55393540121666,iter1
Mixed,-0.15,Bm4,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Mixed,-0.15,Bm4,Divergence ratio,0.17818372257138163,1.812707986588551,iter1
ADS,-0.15,Bm4,Transcription rate,0.994106191419934,5.456571238548088e-05,iter1
ADS,-0.15,Bm4,Translation rate,0.00662962920010818,7.37066827302644,iter1
ADS,-0.15,Bm4,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
ADS,-0.15,Bm4,Divergence ratio,0.8981579395873303,0.016381099564006237,iter1
Minimal,-0.15,Bm4,Transcription rate,0.994106191419934,5.456571238548088e-05,iter1
Minimal,-0.15,Bm4,Translation rate,0.0011283483098945622,10.604138302339873,iter1
Minimal,-0.15,Bm4,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Minimal,-0.15,Bm4,Divergence ratio,0.6900849897176329,0.1589933727579116,iter1
No Cost,-0.15,Bm4,Transcription rate,0.994106191419934,5.456571238548088e-05,iter1
No Cost,-0.15,Bm4,Translation rate,0.0011283483098945622,10.604138302339873,iter1
No Cost,-0.15,Bm4,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
No Cost,-0.15,Bm4,Divergence ratio,0.5031824528591515,0.44821791993936877,iter1
Mixed,-0.15,Bm4,Transcription rate,0.6900849897176329,0.1589933727579116,iter2
Mixed,-0.15,Bm4,Translation rate,0.00014592616083559297,14.424057427603511,iter2
Mixed,-0.15,Bm4,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Mixed,-0.15,Bm4,Divergence ratio,0.13840843153872393,2.195565205409051,iter2
ADS,-0.15,Bm4,Transcription rate,0.994106191419934,5.456571238548088e-05,iter2
ADS,-0.15,Bm4,Translation rate,0.10270198122930291,2.6630755022501966,iter2
ADS,-0.15,Bm4,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
ADS,-0.15,Bm4,Divergence ratio,0.994106191419934,5.456571238548088e-05,iter2
Minimal,-0.15,Bm4,Transcription rate,0.994106191419934,5.456571238548088e-05,iter2
Minimal,-0.15,Bm4,Translation rate,0.057086976171368826,3.6200552839629294,iter2
Minimal,-0.15,Bm4,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Minimal,-0.15,Bm4,Divergence ratio,0.994106191419934,5.456571238548088e-05,iter2
No Cost,-0.15,Bm4,Transcription rate,0.6900849897176329,0.1589933727579116,iter2
No Cost,-0.15,Bm4,Translation rate,0.0011283483098945622,10.604138302339873,iter2
No Cost,-0.15,Bm4,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
No Cost,-0.15,Bm4,Divergence ratio,0.28209840996311747,1.156952754438214,iter2
Mixed,-0.15,Bm4,Transcription rate,0.994106191419934,5.456571238548088e-05,iter3
Mixed,-0.15,Bm4,Translation rate,0.00014592616083559297,14.424057427603511,iter3
Mixed,-0.15,Bm4,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Mixed,-0.15,Bm4,Divergence ratio,0.34709351835447666,0.8840547411083777,iter3
ADS,-0.15,Bm4,Transcription rate,0.994106191419934,5.456571238548088e-05,iter3
ADS,-0.15,Bm4,Translation rate,0.020956298810059025,5.330422970258688,iter3
ADS,-0.15,Bm4,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
ADS,-0.15,Bm4,Divergence ratio,0.994106191419934,5.456571238548088e-05,iter3
Minimal,-0.15,Bm4,Transcription rate,0.7809064864408017,0.07736070349980781,iter3
Minimal,-0.15,Bm4,Translation rate,0.041547950994098,4.153524777564628,iter3
Minimal,-0.15,Bm4,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Minimal,-0.15,Bm4,Divergence ratio,0.994106191419934,5.456571238548088e-05,iter3
No Cost,-0.15,Bm4,Transcription rate,0.994106191419934,5.456571238548088e-05,iter3
No Cost,-0.15,Bm4,Translation rate,0.00014592616083559297,14.424057427603511,iter3
No Cost,-0.15,Bm4,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
No Cost,-0.15,Bm4,Divergence ratio,0.34709351835447666,0.8840547411083777,iter3
Mixed,-0.15,Bm5,Transcription rate,0.5932617918204881,0.2852791121001962,iter1
Mixed,-0.15,Bm5,Translation rate,7.649025641311253e-06,20.02365037536304,iter1
Mixed,-0.15,Bm5,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Mixed,-0.15,Bm5,Divergence ratio,0.10585248737497606,2.6150754927264392,iter1
ADS,-0.15,Bm5,Transcription rate,0.7922698809993411,0.06936070191251494,iter1
ADS,-0.15,Bm5,Translation rate,0.00014592616083559297,14.424057427603511,iter1
ADS,-0.15,Bm5,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
ADS,-0.15,Bm5,Divergence ratio,0.13840843153872393,2.195565205409051,iter1
Minimal,-0.15,Bm5,Transcription rate,0.8981579395873303,0.016381099564006237,iter1
Minimal,-0.15,Bm5,Translation rate,0.00024974021681420437,13.414098043542271,iter1
Minimal,-0.15,Bm5,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Minimal,-0.15,Bm5,Divergence ratio,0.22589812070025445,1.4665038362649385,iter1
No Cost,-0.15,Bm5,Transcription rate,0.8981579395873303,0.016381099564006237,iter1
No Cost,-0.15,Bm5,Translation rate,4.7285752286331196e-05,16.55393540121666,iter1
No Cost,-0.15,Bm5,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
No Cost,-0.15,Bm5,Divergence ratio,0.13840843153872393,2.195565205409051,iter1
Mixed,-0.15,Bm5,Transcription rate,0.7922698809993411,0.06936070191251494,iter2
Mixed,-0.15,Bm5,Translation rate,2.5819491736812074e-07,26.53957003554477,iter2
Mixed,-0.15,Bm5,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Mixed,-0.15,Bm5,Divergence ratio,0.10585248737497606,2.6150754927264392,iter2
ADS,-0.15,Bm5,Transcription rate,0.8981579395873303,0.016381099564006237,iter2
ADS,-0.15,Bm5,Translation rate,0.00014592616083559297,14.424057427603511,iter2
ADS,-0.15,Bm5,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
ADS,-0.15,Bm5,Divergence ratio,0.13840843153872393,2.195565205409051,iter2
Minimal,-0.15,Bm5,Transcription rate,0.6900849897176329,0.1589933727579116,iter2
Minimal,-0.15,Bm5,Translation rate,8.379549325506371e-05,15.47066988016164,iter2
Minimal,-0.15,Bm5,Protein abundance,0.22028650629969113,1.5025038434077564,iter2
Minimal,-0.15,Bm5,Divergence ratio,0.13840843153872393,2.195565205409051,iter2
No Cost,-0.15,Bm5,Transcription rate,0.42089682456898125,0.6478097962754292,iter2
No Cost,-0.15,Bm5,Translation rate,1.4286976812894014e-05,18.830425648817357,iter2
No Cost,-0.15,Bm5,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
No Cost,-0.15,Bm5,Divergence ratio,0.07968872281847325,3.071238848540715,iter2
Mixed,-0.15,Bm5,Transcription rate,0.34709351835447666,0.8840547411083777,iter3
Mixed,-0.15,Bm5,Translation rate,4.02369060274092e-06,21.25352817040561,iter3
Mixed,-0.15,Bm5,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Mixed,-0.15,Bm5,Divergence ratio,0.030879533536741728,4.659647326964871,iter3
ADS,-0.15,Bm5,Transcription rate,0.7922698809993411,0.06936070191251494,iter3
ADS,-0.15,Bm5,Translation rate,0.0018022330792923124,9.740791192266183,iter3
ADS,-0.15,Bm5,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
ADS,-0.15,Bm5,Divergence ratio,0.17818372257138163,1.812707986588551,iter3
Minimal,-0.15,Bm5,Transcription rate,0.8864778401970556,0.020381100357652678,iter3
Minimal,-0.15,Bm5,Translation rate,4.7285752286331196e-05,16.55393540121666,iter3
Minimal,-0.15,Bm5,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Minimal,-0.15,Bm5,Divergence ratio,0.34709351835447666,0.8840547411083777,iter3
No Cost,-0.15,Bm5,Transcription rate,0.5031824528591515,0.44821791993936877,iter3
No Cost,-0.15,Bm5,Translation rate,2.6220612639787377e-05,17.673853990768563,iter3
No Cost,-0.15,Bm5,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
No Cost,-0.15,Bm5,Divergence ratio,0.13840843153872393,2.195565205409051,iter3
Mixed,-0.15,Bm6,Transcription rate,0.994106191419934,5.456571238548088e-05,iter1
Mixed,-0.15,Bm6,Translation rate,1.0654347119763374e-09,37.201286436668475,iter1
Mixed,-0.15,Bm6,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Mixed,-0.15,Bm6,Divergence ratio,0.07968872281847325,3.071238848540715,iter1
ADS,-0.15,Bm6,Transcription rate,0.6900849897176329,0.1589933727579116,iter1
ADS,-0.15,Bm6,Translation rate,7.649025641311253e-06,20.02365037536304,iter1
ADS,-0.15,Bm6,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
ADS,-0.15,Bm6,Divergence ratio,0.07968872281847325,3.071238848540715,iter1
Minimal,-0.15,Bm6,Transcription rate,0.7922698809993411,0.06936070191251494,iter1
Minimal,-0.15,Bm6,Translation rate,2.0796064837633574e-06,22.520059033945067,iter1
Minimal,-0.15,Bm6,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Minimal,-0.15,Bm6,Divergence ratio,0.13840843153872393,2.195565205409051,iter1
No Cost,-0.15,Bm6,Transcription rate,0.6900849897176329,0.1589933727579116,iter1
No Cost,-0.15,Bm6,Translation rate,4.02369060274092e-06,21.25352817040561,iter1
No Cost,-0.15,Bm6,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
No Cost,-0.15,Bm6,Divergence ratio,0.04304778131719536,4.093524765659931,iter1
Mixed,-0.15,Bm6,Transcription rate,0.5932617918204881,0.2852791121001962,iter2
Mixed,-0.15,Bm6,Translation rate,4.527567131311085e-10,38.871001053673695,iter2
Mixed,-0.15,Bm6,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Mixed,-0.15,Bm6,Divergence ratio,0.02179066203846969,5.262422956766699,iter2
ADS,-0.15,Bm6,Transcription rate,0.42089682456898125,0.6478097962754292,iter2
ADS,-0.15,Bm6,Translation rate,5.591618089058292e-09,33.9718164081487,iter2
ADS,-0.15,Bm6,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
ADS,-0.15,Bm6,Divergence ratio,0.04304778131719536,4.093524765659931,iter2
Minimal,-0.15,Bm6,Transcription rate,0.6900849897176329,0.1589933727579116,iter2
Minimal,-0.15,Bm6,Translation rate,2.0796064837633574e-06,22.520059033945067,iter2
Minimal,-0.15,Bm6,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Minimal,-0.15,Bm6,Divergence ratio,0.13840843153872393,2.195565205409051,iter2
No Cost,-0.15,Bm6,Transcription rate,0.34709351835447666,0.8840547411083777,iter2
No Cost,-0.15,Bm6,Translation rate,1.8898285960774294e-10,40.57736873917582,iter2
No Cost,-0.15,Bm6,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
No Cost,-0.15,Bm6,Divergence ratio,0.02179066203846969,5.262422956766699,iter2
Mixed,-0.15,Bm6,Transcription rate,0.994106191419934,5.456571238548088e-05,iter3
Mixed,-0.15,Bm6,Translation rate,1.2471004743600721e-08,32.41206099663413,iter3
Mixed,-0.15,Bm6,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Mixed,-0.15,Bm6,Divergence ratio,0.07968872281847325,3.071238848540715,iter3
ADS,-0.15,Bm6,Transcription rate,0.8981579395873303,0.016381099564006237,iter3
ADS,-0.15,Bm6,Translation rate,7.649025641311253e-06,20.02365037536304,iter3
ADS,-0.15,Bm6,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
ADS,-0.15,Bm6,Divergence ratio,0.13840843153872393,2.195565205409051,iter3
Minimal,-0.15,Bm6,Transcription rate,0.994106191419934,5.456571238548088e-05,iter3
Minimal,-0.15,Bm6,Translation rate,4.02369060274092e-06,21.25352817040561,iter3
Minimal,-0.15,Bm6,Protein abundance,0.17346876677310774,1.8527079945250151,iter3
Minimal,-0.15,Bm6,Divergence ratio,0.13840843153872393,2.195565205409051,iter3
No Cost,-0.15,Bm6,Transcription rate,0.8981579395873303,0.016381099564006237,iter3
No Cost,-0.15,Bm6,Translation rate,5.8801453774942986e-08,29.40250937909567,iter3
No Cost,-0.15,Bm6,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
No Cost,-0.15,Bm6,Divergence ratio,0.13840843153872393,2.195565205409051,iter3
Mixed,-0.15,Bm7,Transcription rate,0.34709351835447666,0.8840547411083777,iter1
Mixed,-0.15,Bm7,Translation rate,1.8898285960774294e-10,40.57736873917582,iter1
Mixed,-0.15,Bm7,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Mixed,-0.15,Bm7,Divergence ratio,0.004575411835625495,8.040056160942889,iter1
ADS,-0.15,Bm7,Transcription rate,0.5031824528591515,0.44821791993936877,iter1
ADS,-0.15,Bm7,Translation rate,4.02369060274092e-06,21.25352817040561,iter1
ADS,-0.15,Bm7,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
ADS,-0.15,Bm7,Divergence ratio,0.02179066203846969,5.262422956766699,iter1
Minimal,-0.15,Bm7,Transcription rate,0.42089682456898125,0.6478097962754292,iter1
Minimal,-0.15,Bm7,Translation rate,1.2471004743600721e-08,32.41206099663413,iter1
Minimal,-0.15,Bm7,Protein abundance,0.17346876677310774,1.8527079945250151,iter1
Minimal,-0.15,Bm7,Divergence ratio,0.02179066203846969,5.262422956766699,iter1
No Cost,-0.15,Bm7,Transcription rate,0.34709351835447666,0.8840547411083777,iter1
No Cost,-0.15,Bm7,Translation rate,5.26811291667946e-07,25.163079966514644,iter1
No Cost,-0.15,Bm7,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
No Cost,-0.15,Bm7,Divergence ratio,0.004575411835625495,8.040056160942889,iter1
Mixed,-0.15,Bm7,Transcription rate,0.42089682456898125,0.6478097962754292,iter2
Mixed,-0.15,Bm7,Translation rate,3.120108492829616e-11,44.10006331567071,iter2
Mixed,-0.15,Bm7,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Mixed,-0.15,Bm7,Divergence ratio,0.004575411835625495,8.040056160942889,iter2
ADS,-0.15,Bm7,Transcription rate,0.7922698809993411,0.06936070191251494,iter2
ADS,-0.15,Bm7,Translation rate,5.591618089058292e-09,33.9718164081487,iter2
ADS,-0.15,Bm7,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
ADS,-0.15,Bm7,Divergence ratio,0.006931368887042391,7.290668257153511,iter2
Minimal,-0.15,Bm7,Transcription rate,0.42089682456898125,0.6478097962754292,iter2
Minimal,-0.15,Bm7,Translation rate,1.0654347119763374e-09,37.201286436668475,iter2
Minimal,-0.15,Bm7,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Minimal,-0.15,Bm7,Divergence ratio,0.02179066203846969,5.262422956766699,iter2
No Cost,-0.15,Bm7,Transcription rate,0.34709351835447666,0.8840547411083777,iter2
No Cost,-0.15,Bm7,Translation rate,4.527567131311085e-10,38.871001053673695,iter2
No Cost,-0.15,Bm7,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
No Cost,-0.15,Bm7,Divergence ratio,0.0004441176378386159,12.336791707343107,iter2
Mixed,-0.15,Bm7,Transcription rate,0.5932617918204881,0.2852791121001962,iter3
Mixed,-0.15,Bm7,Translation rate,1.8898285960774294e-10,40.57736873917582,iter3
Mixed,-0.15,Bm7,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Mixed,-0.15,Bm7,Divergence ratio,0.006931368887042391,7.290668257153511,iter3
ADS,-0.15,Bm7,Transcription rate,0.994106191419934,5.456571238548088e-05,iter3
ADS,-0.15,Bm7,Translation rate,1.0654347119763374e-09,37.201286436668475,iter3
ADS,-0.15,Bm7,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
ADS,-0.15,Bm7,Divergence ratio,0.13840843153872393,2.195565205409051,iter3
Minimal,-0.15,Bm7,Transcription rate,0.994106191419934,5.456571238548088e-05,iter3
Minimal,-0.15,Bm7,Translation rate,1.2471004743600721e-08,32.41206099663413,iter3
Minimal,-0.15,Bm7,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Minimal,-0.15,Bm7,Divergence ratio,0.04304778131719536,4.093524765659931,iter3
No Cost,-0.15,Bm7,Transcription rate,0.7922698809993411,0.06936070191251494,iter3
No Cost,-0.15,Bm7,Translation rate,2.4627211695436118e-09,35.56822488816014,iter3
No Cost,-0.15,Bm7,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
No Cost,-0.15,Bm7,Divergence ratio,0.04304778131719536,4.093524765659931,iter3
Mixed,-0.15,Bm8,Transcription rate,0.7922698809993411,0.06936070191251494,iter1
Mixed,-0.15,Bm8,Translation rate,3.120108492829616e-11,44.10006331567071,iter1
Mixed,-0.15,Bm8,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Mixed,-0.15,Bm8,Divergence ratio,0.015124975876593796,5.901851655065416,iter1
ADS,-0.15,Bm8,Transcription rate,0.42089682456898125,0.6478097962754292,iter1
ADS,-0.15,Bm8,Translation rate,1.2471004743600721e-08,32.41206099663413,iter1
ADS,-0.15,Bm8,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
ADS,-0.15,Bm8,Divergence ratio,0.004575411835625495,8.040056160942889,iter1
